1.66E-10,1.66E-10,9.10E-10,1.09E-10,9.10E-10,5.95E-10,9.10E-10,3.89E-10,1.55E-12,2.13E-09,1,9.10E-10,9.10E-10,1.09E-10,4.65E-11,9.10E-10,5.95E-10,1.66E-10,3.39E-14,3.04E-11,3.89E-10,1.39E-09,2.38E-12,4.65E-11,9.10E-10,9.10E-10,5.95E-10,3.04E-11,7.42E-16,5.95E-10,7.11E-11,8.28E-19,1.09E-10,5.56E-12,9.10E-10,6.21E-15,9.10E-10,4.65E-11,1.02E-12,1.02E-12,9.10E-10,5.95E-10,1.09E-10,9.10E-10,1.09E-10,2.54E-10,9.10E-10,9.10E-10,2.13E-09,5.95E-10,2.54E-10,3.89E-10,1.09E-10,2.54E-10,7.11E-11,1.66E-10,1.66E-10,1.99E-11,1.66E-10,5.95E-10,2.13E-09,9.10E-10,3.89E-10,9.10E-10,9.10E-10,7.11E-11,2.38E-12,1.09E-10,1.99E-11,5.56E-12,3.63E-12,5.95E-10,2.54E-10,1.09E-10,1.66E-10,2.13E-09,9.10E-10,1.30E-11,1.09E-10,7.11E-11,1.30E-11,9.10E-10,4.65E-11,2.54E-10,4.65E-11,9.10E-10,1.30E-11,1.09E-10
0.078152499,0.078152499,0.427544206,0.051101493,0.427544206,0.279557718,0.427544206,0.182794026,0.000312118,0.427544206,9.10E-10,1,0.427544206,0.021848142,0.021848142,0.427544206,0.279557718,0.078152499,1.25E-06,0.014285812,0.182794026,0.279557718,0.001116472,0.021848142,0.427544206,0.427544206,0.279557718,0.014285812,3.48E-07,0.279557718,0.033413664,7.11E-11,0.051101493,0.00261136,0.427544206,1.25E-06,0.427544206,0.021848142,0.000477342,0.000204084,0.427544206,0.279557718,0.051101493,0.427544206,0.051101493,0.119523268,0.427544206,0.427544206,0.427544206,0.279557718,0.119523268,0.182794026,0.051101493,0.051101493,0.033413664,0.078152499,0.078152499,0.009341042,0.078152499,0.279557718,0.427544206,0.427544206,0.033413664,0.427544206,0.427544206,0.033413664,0.000204084,0.051101493,0.00399371,0.00261136,0.000730026,0.119523268,0.119523268,0.051101493,0.078152499,0.427544206,0.427544206,0.00261136,0.051101493,0.033413664,0.006107816,0.427544206,0.021848142,0.119523268,0.021848142,0.427544206,0.006107816,0.051101493
0.078152499,0.078152499,0.427544206,0.051101493,0.427544206,0.279557718,0.427544206,0.182794026,0.000312118,0.427544206,9.10E-10,0.427544206,1,0.021848142,0.021848142,0.427544206,0.279557718,0.078152499,1.25E-06,0.014285812,0.182794026,0.279557718,0.001116472,0.021848142,0.427544206,0.427544206,0.279557718,0.014285812,3.48E-07,0.279557718,0.033413664,7.11E-11,0.051101493,0.00261136,0.427544206,1.25E-06,0.427544206,0.021848142,0.000477342,0.000204084,0.427544206,0.279557718,0.051101493,0.427544206,0.051101493,0.119523268,0.427544206,0.427544206,0.427544206,0.279557718,0.119523268,0.182794026,0.051101493,0.051101493,0.033413664,0.078152499,0.078152499,0.009341042,0.078152499,0.279557718,0.427544206,0.427544206,0.033413664,0.427544206,0.427544206,0.033413664,0.000204084,0.051101493,0.00399371,0.00261136,0.000730026,0.119523268,0.119523268,0.051101493,0.078152499,0.427544206,0.427544206,0.00261136,0.051101493,0.033413664,0.006107816,0.427544206,0.021848142,0.119523268,0.021848142,0.427544206,0.006107816,0.051101493
0.00399371,0.00399371,0.021848142,0.00261136,0.021848142,0.014285812,0.021848142,0.009341042,1.59E-05,0.021848142,1.09E-10,0.021848142,0.021848142,1,0.001116472,0.021848142,0.014285812,0.00399371,1.49E-07,0.000730026,0.009341042,0.014285812,5.71E-05,0.001116472,0.021848142,0.021848142,0.014285812,0.000730026,1.78E-08,0.014285812,0.001707487,3.63E-12,0.00261136,0.000133444,0.021848142,6.37E-08,0.021848142,0.001116472,2.44E-05,1.04E-05,0.021848142,0.014285812,0.00261136,0.021848142,0.00261136,0.006107816,0.021848142,0.021848142,0.021848142,0.014285812,0.006107816,0.009341042,0.00261136,0.00261136,0.001707487,0.00399371,0.00399371,0.000477342,0.00399371,0.014285812,0.021848142,0.021848142,0.001707487,0.021848142,0.021848142,0.001707487,1.04E-05,0.00261136,0.000477342,0.000133444,3.73E-05,0.006107816,0.006107816,0.00261136,0.00399371,0.021848142,0.021848142,0.000133444,0.00261136,0.001707487,0.000312118,0.021848142,0.001116472,0.006107816,0.001116472,0.021848142,0.000312118,0.00261136
0.00399371,0.00399371,0.021848142,0.00261136,0.021848142,0.014285812,0.021848142,0.009341042,1.59E-05,0.021848142,4.65E-11,0.021848142,0.021848142,0.001116472,1,0.021848142,0.014285812,0.00399371,6.37E-08,0.000730026,0.009341042,0.014285812,5.71E-05,0.001116472,0.021848142,0.021848142,0.014285812,0.000730026,1.78E-08,0.014285812,0.001707487,3.63E-12,0.00261136,0.000133444,0.021848142,6.37E-08,0.021848142,0.001116472,2.44E-05,1.04E-05,0.021848142,0.014285812,0.00261136,0.021848142,0.00261136,0.006107816,0.021848142,0.021848142,0.021848142,0.014285812,0.006107816,0.009341042,0.00261136,0.00261136,0.001707487,0.00399371,0.00399371,0.000477342,0.00399371,0.014285812,0.021848142,0.021848142,0.001707487,0.021848142,0.021848142,0.001707487,1.04E-05,0.00261136,0.000204084,0.000133444,3.73E-05,0.006107816,0.006107816,0.00261136,0.00399371,0.021848142,0.021848142,0.000133444,0.00261136,0.001707487,0.000312118,0.021848142,0.001116472,0.006107816,0.00261136,0.021848142,0.000312118,0.00261136
0.078152499,0.078152499,0.427544206,0.051101493,0.427544206,0.279557718,0.427544206,0.182794026,0.000312118,0.427544206,9.10E-10,0.427544206,0.427544206,0.021848142,0.021848142,1,0.279557718,0.078152499,2.92E-06,0.014285812,0.182794026,0.279557718,0.001116472,0.021848142,0.427544206,0.427544206,0.279557718,0.014285812,3.48E-07,0.279557718,0.033413664,1.66E-10,0.051101493,0.00261136,0.427544206,2.92E-06,0.427544206,0.021848142,0.000477342,0.000477342,0.427544206,0.279557718,0.051101493,0.427544206,0.051101493,0.119523268,0.427544206,0.427544206,0.427544206,0.279557718,0.119523268,0.182794026,0.051101493,0.051101493,0.033413664,0.078152499,0.078152499,0.009341042,0.078152499,0.279557718,0.427544206,0.427544206,0.033413664,0.427544206,0.427544206,0.033413664,0.000204084,0.051101493,0.00399371,0.00261136,0.000730026,0.119523268,0.119523268,0.051101493,0.078152499,0.427544206,0.427544206,0.00261136,0.051101493,0.033413664,0.006107816,0.427544206,0.021848142,0.119523268,0.021848142,0.427544206,0.006107816,0.051101493
0.051101493,0.051101493,0.279557718,0.033413664,0.279557718,0.182794026,0.279557718,0.119523268,0.000204084,0.279557718,5.95E-10,0.279557718,0.279557718,0.014285812,0.014285812,0.279557718,1,0.051101493,8.15E-07,0.009341042,0.119523268,0.182794026,0.000730026,0.014285812,0.279557718,0.279557718,0.182794026,0.009341042,2.28E-07,0.182794026,0.021848142,1.09E-10,0.033413664,0.001707487,0.279557718,8.15E-07,0.279557718,0.014285812,0.000312118,0.000133444,0.279557718,0.182794026,0.033413664,0.279557718,0.033413664,0.078152499,0.279557718,0.279557718,0.279557718,0.182794026,0.078152499,0.119523268,0.033413664,0.033413664,0.021848142,0.051101493,0.051101493,0.006107816,0.051101493,0.182794026,0.279557718,0.279557718,0.021848142,0.279557718,0.279557718,0.021848142,0.000133444,0.033413664,0.00261136,0.001707487,0.000477342,0.078152499,0.078152499,0.033413664,0.051101493,0.279557718,0.279557718,0.001707487,0.033413664,0.021848142,0.00399371,0.279557718,0.014285812,0.078152499,0.014285812,0.279557718,0.00399371,0.033413664
0.014285812,0.014285812,0.078152499,0.009341042,0.078152499,0.051101493,0.078152499,0.033413664,5.71E-05,0.078152499,1.66E-10,0.078152499,0.078152499,0.00399371,0.00399371,0.078152499,0.051101493,1,2.28E-07,0.00261136,0.033413664,0.051101493,0.000204084,0.00399371,0.078152499,0.078152499,0.051101493,0.00261136,6.37E-08,0.051101493,0.006107816,1.30E-11,0.009341042,0.000477342,0.078152499,2.28E-07,0.078152499,0.00399371,8.73E-05,3.73E-05,0.078152499,0.051101493,0.009341042,0.078152499,0.009341042,0.021848142,0.078152499,0.078152499,0.078152499,0.051101493,0.021848142,0.033413664,0.009341042,0.009341042,0.006107816,0.014285812,0.014285812,0.001707487,0.014285812,0.051101493,0.078152499,0.078152499,0.006107816,0.078152499,0.078152499,0.006107816,3.73E-05,0.009341042,0.000730026,0.000477342,0.000133444,0.021848142,0.021848142,0.009341042,0.014285812,0.078152499,0.078152499,0.000477342,0.009341042,0.006107816,0.001116472,0.078152499,0.00399371,0.021848142,0.00399371,0.078152499,0.001116472,0.009341042
2.28E-07,2.28E-07,1.25E-06,1.49E-07,2.92E-06,8.15E-07,1.25E-06,5.33E-07,4.98E-09,2.92E-06,3.39E-14,1.25E-06,1.25E-06,1.49E-07,6.37E-08,2.92E-06,8.15E-07,2.28E-07,1,4.17E-08,5.33E-07,1.91E-06,3.26E-09,6.37E-08,1.25E-06,1.25E-06,8.15E-07,4.17E-08,2.38E-12,8.15E-07,9.74E-08,6.21E-15,1.49E-07,1.78E-08,1.25E-06,1.99E-11,1.25E-06,6.37E-08,1.39E-09,1.78E-08,1.25E-06,8.15E-07,1.49E-07,1.25E-06,1.49E-07,3.48E-07,1.25E-06,1.25E-06,2.92E-06,8.15E-07,3.48E-07,5.33E-07,1.49E-07,3.48E-07,9.74E-08,2.28E-07,2.28E-07,2.72E-08,2.28E-07,8.15E-07,1.25E-06,1.25E-06,2.28E-07,1.25E-06,1.25E-06,9.74E-08,5.95E-10,1.49E-07,2.72E-08,1.78E-08,2.13E-09,8.15E-07,3.48E-07,1.49E-07,2.28E-07,2.92E-06,1.25E-06,7.61E-09,1.49E-07,9.74E-08,1.78E-08,1.25E-06,6.37E-08,3.48E-07,6.37E-08,1.25E-06,1.78E-08,1.49E-07
0.00261136,0.00261136,0.014285812,0.001707487,0.014285812,0.009341042,0.014285812,0.006107816,1.04E-05,0.014285812,3.04E-11,0.014285812,0.014285812,0.000730026,0.000730026,0.014285812,0.009341042,0.00261136,4.17E-08,1,0.006107816,0.009341042,8.73E-05,0.001707487,0.014285812,0.014285812,0.009341042,0.000477342,1.16E-08,0.009341042,0.001116472,2.38E-12,0.001707487,8.73E-05,0.014285812,4.17E-08,0.014285812,0.000730026,1.59E-05,6.82E-06,0.033413664,0.021848142,0.001707487,0.014285812,0.001707487,0.00399371,0.014285812,0.014285812,0.014285812,0.009341042,0.00399371,0.006107816,0.001707487,0.001707487,0.00261136,0.00261136,0.00261136,0.000312118,0.00261136,0.009341042,0.014285812,0.014285812,0.001116472,0.014285812,0.014285812,0.001116472,6.82E-06,0.001707487,0.000133444,8.73E-05,2.44E-05,0.00399371,0.00399371,0.001707487,0.00261136,0.014285812,0.014285812,8.73E-05,0.001707487,0.001116472,0.000204084,0.014285812,0.000730026,0.00399371,0.000730026,0.014285812,0.000204084,0.021848142
0.033413664,0.033413664,0.182794026,0.021848142,0.182794026,0.119523268,0.182794026,0.078152499,0.000133444,0.182794026,3.89E-10,0.182794026,0.182794026,0.009341042,0.009341042,0.182794026,0.119523268,0.033413664,5.33E-07,0.006107816,1,0.119523268,0.000477342,0.009341042,0.182794026,0.182794026,0.119523268,0.006107816,1.49E-07,0.119523268,0.014285812,3.04E-11,0.021848142,0.001116472,0.182794026,5.33E-07,0.182794026,0.009341042,0.000204084,8.73E-05,0.182794026,0.119523268,0.021848142,0.182794026,0.021848142,0.051101493,0.182794026,0.182794026,0.182794026,0.119523268,0.051101493,0.078152499,0.021848142,0.021848142,0.014285812,0.033413664,0.033413664,0.00399371,0.033413664,0.119523268,0.182794026,0.182794026,0.014285812,0.182794026,0.182794026,0.014285812,8.73E-05,0.021848142,0.001707487,0.001116472,0.000312118,0.051101493,0.051101493,0.021848142,0.033413664,0.182794026,0.182794026,0.001116472,0.021848142,0.014285812,0.00261136,0.182794026,0.009341042,0.051101493,0.009341042,0.182794026,0.00261136,0.021848142
0.051101493,0.051101493,0.279557718,0.033413664,0.279557718,0.182794026,0.279557718,0.119523268,0.000477342,0.653868626,1.39E-09,0.279557718,0.279557718,0.014285812,0.014285812,0.279557718,0.182794026,0.051101493,1.91E-06,0.009341042,0.119523268,1,0.000730026,0.014285812,0.279557718,0.279557718,0.182794026,0.009341042,2.28E-07,0.182794026,0.021848142,1.09E-10,0.033413664,0.001707487,0.279557718,8.15E-07,0.279557718,0.014285812,0.000312118,0.000312118,0.279557718,0.182794026,0.033413664,0.279557718,0.033413664,0.078152499,0.279557718,0.279557718,0.653868626,0.182794026,0.078152499,0.119523268,0.033413664,0.033413664,0.021848142,0.051101493,0.051101493,0.006107816,0.051101493,0.182794026,0.279557718,0.279557718,0.051101493,0.279557718,0.279557718,0.021848142,0.000133444,0.033413664,0.00261136,0.001707487,0.000477342,0.182794026,0.078152499,0.033413664,0.051101493,0.653868626,0.279557718,0.001707487,0.033413664,0.021848142,0.00399371,0.279557718,0.014285812,0.078152499,0.014285812,0.279557718,0.00399371,0.033413664
0.000204084,0.000204084,0.001116472,0.000133444,0.001116472,0.000730026,0.001116472,0.000477342,8.15E-07,0.001116472,2.38E-12,0.001116472,0.001116472,5.71E-05,5.71E-05,0.001116472,0.000730026,0.000204084,3.26E-09,8.73E-05,0.000477342,0.000730026,1,0.000133444,0.001116472,0.001116472,0.000730026,3.73E-05,9.10E-10,0.000730026,8.73E-05,1.86E-13,0.000133444,6.82E-06,0.001116472,3.26E-09,0.001116472,5.71E-05,1.25E-06,5.33E-07,0.00261136,0.001707487,0.000133444,0.001116472,0.000133444,0.000312118,0.001116472,0.001116472,0.001116472,0.000730026,0.000312118,0.000477342,0.000133444,0.000133444,0.000204084,0.000204084,0.000204084,2.44E-05,0.000204084,0.000730026,0.001116472,0.001116472,8.73E-05,0.001116472,0.001116472,8.73E-05,5.33E-07,0.000133444,1.04E-05,6.82E-06,1.91E-06,0.000312118,0.000312118,0.000133444,0.000204084,0.001116472,0.001116472,6.82E-06,0.000133444,8.73E-05,1.59E-05,0.001116472,5.71E-05,0.000312118,5.71E-05,0.001116472,1.59E-05,0.000133444
0.00399371,0.00399371,0.021848142,0.00261136,0.021848142,0.014285812,0.021848142,0.009341042,1.59E-05,0.021848142,4.65E-11,0.021848142,0.021848142,0.001116472,0.001116472,0.021848142,0.014285812,0.00399371,6.37E-08,0.001707487,0.009341042,0.014285812,0.000133444,1,0.021848142,0.021848142,0.014285812,0.000730026,1.78E-08,0.014285812,0.001707487,3.63E-12,0.00261136,0.000133444,0.021848142,6.37E-08,0.021848142,0.001116472,2.44E-05,1.04E-05,0.051101493,0.033413664,0.00261136,0.021848142,0.00261136,0.006107816,0.021848142,0.021848142,0.021848142,0.014285812,0.006107816,0.009341042,0.00261136,0.00261136,0.00399371,0.00399371,0.00399371,0.000477342,0.00399371,0.014285812,0.021848142,0.021848142,0.001707487,0.021848142,0.021848142,0.001707487,1.04E-05,0.00261136,0.000204084,0.000133444,3.73E-05,0.006107816,0.006107816,0.00261136,0.00399371,0.021848142,0.021848142,0.000133444,0.00261136,0.001707487,0.000312118,0.021848142,0.001116472,0.006107816,0.001116472,0.021848142,0.000312118,0.00261136
0.078152499,0.078152499,0.427544206,0.051101493,0.427544206,0.279557718,0.427544206,0.182794026,0.000312118,0.427544206,9.10E-10,0.427544206,0.427544206,0.021848142,0.021848142,0.427544206,0.279557718,0.078152499,1.25E-06,0.014285812,0.182794026,0.279557718,0.001116472,0.021848142,1,0.427544206,0.279557718,0.014285812,3.48E-07,0.279557718,0.033413664,7.11E-11,0.051101493,0.00261136,0.427544206,1.25E-06,0.427544206,0.021848142,0.000477342,0.000204084,0.427544206,0.279557718,0.051101493,0.427544206,0.051101493,0.119523268,0.427544206,0.427544206,0.427544206,0.279557718,0.119523268,0.182794026,0.051101493,0.051101493,0.033413664,0.078152499,0.078152499,0.009341042,0.078152499,0.279557718,0.427544206,0.427544206,0.033413664,0.427544206,0.427544206,0.033413664,0.000204084,0.051101493,0.00399371,0.00261136,0.000730026,0.119523268,0.119523268,0.051101493,0.078152499,0.427544206,0.427544206,0.00261136,0.051101493,0.033413664,0.006107816,0.427544206,0.021848142,0.119523268,0.021848142,0.427544206,0.006107816,0.051101493
