0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0.00376489,0.03408164,-0.3324674,0.10142215,-1.4728366,-0.34354055,-0.40514326,0.98955363,0.2860517,0.26334202,-0.2840682,0.06298263,1.3171781,-0.12034407,-0.5837782,-0.75869524,0.17640463,-1.1232774,0.24240574,0.8076433,-1.1896459,-0.8559331,0.64342785,-1.1845855,-0.6923037,-0.122027874,0.76589894,0.5465242,-1.1674169,-0.4937282,-0.10782999,0.52555615,0.7113063,0.75156146,-0.9306602,0.3360182,-1.370947,-0.6939738,1.0671542,0.64207953,-0.9713523,0.3472815,-0.9090856,1.2115349,-0.85695803,0.25343138,-0.270686,0.15571293,-0.42137012,-0.5205787,0.16783595,0.277808,-0.6407887,-0.55785817,1.2303046,-1.1295687,1.0610051,-0.3259171,-0.991065,0.82701546,-0.41800174,-0.3959999,0.48145214,1.0372411,0.98813754,0.24450092,0.5249672,-0.15353984,0.4141791,-0.4332537,0.20747676,-0.85923105,-0.68419075,-0.79793817,0.6447879,0.53519404,0.62118655,-1.1174998,0.063561186,0.96796125,0.3789629,-0.59703773,-0.6149138,-0.7660956
0.05834005,0.03112528,-0.38984627,-0.08847643,-1.466615,-0.3922938,-0.17737679,0.9879326,0.21420726,0.11432572,-0.15901795,0.06653282,1.3836229,-0.13475513,-0.42863685,-0.8862212,0.04785616,-1.1021256,0.35703737,0.8710863,-1.1022462,-0.9534101,0.48307812,-1.0978577,-0.61742705,-0.28691387,0.4923891,0.6884942,-1.0369779,-0.53043306,-0.07846167,0.6112579,0.75759405,0.7671782,-0.9688244,0.3073111,-1.3291073,-0.71933043,1.0603694,0.601411,-1.0120467,0.31886035,-0.8224103,1.1672827,-0.81629646,0.11856539,-0.35999638,0.37224317,-0.20381005,-0.44642887,0.16395813,-0.002311412,-0.581291,-0.5444446,1.0792878,-1.2066423,1.0339779,-0.21711764,-1.0879055,0.9322314,-0.21391314,-0.52322733,0.34673935,0.8998729,0.9847728,0.1969079,0.44904572,-0.23165688,0.49808237,-0.44937682,0.23499945,-0.73198175,-0.554988,-0.9555156,0.3761918,0.6240797,0.60546005,-1.3033017,0.031195,1.1480098,0.5159852,-0.8681935,-0.6487577,-0.7890535
0.012582623,-0.14136274,-0.42409745,-0.19751382,-1.5317318,-0.43092728,-0.30461022,0.9478467,0.18151018,0.33948502,-0.3469091,0.1852596,1.2180178,-0.04706917,-0.19664028,-0.65206957,0.011374228,-1.1059945,0.12595066,0.9555941,-1.3898339,-0.8419667,0.48734644,-1.1742052,-0.5807728,-0.3514773,0.7128981,0.6681541,-1.2205986,-0.5284455,0.017358094,0.8501206,0.5054935,0.763509,-0.9152574,0.42193833,-1.2637434,-0.6752809,1.2947067,0.5362335,-1.2015166,0.21125014,-0.70184183,1.0424936,-0.6829716,-0.121424034,-0.3289031,0.4623853,-0.27991116,-0.30583033,0.2024684,0.06037291,-0.38661122,-0.46869376,1.0502182,-1.1807541,1.1623139,-0.2970903,-1.0088322,0.7107392,-0.38767323,-0.58563477,0.34030172,1.0407159,0.8262322,0.3059407,0.5158278,-0.31548476,0.48237714,-0.55150473,0.060702205,-0.7682977,-0.6095294,-0.7442406,0.53657216,0.6054212,0.62378997,-1.2413229,0.00723242,1.1139095,0.5327884,-0.88984096,-0.6320107,-0.6601233
-0.004993096,-0.19255902,-0.49032855,-0.19869693,-1.4459296,-0.42664516,-0.44424453,0.9315913,0.15713753,0.5233877,-0.48211128,0.15052748,1.223256,0.053878732,-0.2593337,-0.56939375,-0.10705555,-1.10375,0.002329625,0.9540506,-1.3674021,-0.947563,0.5790905,-1.1519536,-0.62224877,-0.38630274,0.79093707,0.71599483,-1.2930571,-0.46712214,-0.09319227,0.9231885,0.4436424,0.8011483,-0.96401066,0.38229305,-1.3933927,-0.62265897,1.4926382,0.5132664,-1.1867843,0.1934425,-0.77629775,1.0117733,-0.66577035,-0.19082737,-0.25645077,0.3888591,-0.2634714,-0.29371902,0.34785104,0.13846454,-0.3513861,-0.52875257,1.094643,-1.2500985,1.1571512,-0.35235277,-1.0263208,0.7407753,-0.4339293,-0.6287747,0.39698142,1.1143584,0.7348902,0.2801085,0.499488,-0.30835545,0.53958035,-0.6092871,0.0516731,-0.79137397,-0.655157,-0.7681294,0.59823334,0.539263,0.5423572,-1.3207595,-0.03788448,1.1340065,0.427399,-0.8757831,-0.6940371,-0.71637845
-0.039113916,-0.20933385,-0.53339237,-0.12985742,-1.4579796,-0.4478038,-0.5130685,0.984389,0.09990205,0.6834378,-0.59941727,0.07001296,1.1966829,0.100214146,-0.36690032,-0.6140537,-0.23750335,-1.1452568,-0.045612708,0.96812606,-1.2988293,-1.0328525,0.6884186,-1.2300241,-0.6740014,-0.36358967,0.81172997,0.717763,-1.4236146,-0.43861476,-0.18559843,0.85509455,0.5412725,0.7624751,-0.99904895,0.36907604,-1.4551977,-0.6158202,1.5557517,0.4004256,-1.1324021,0.17716378,-0.7728293,1.0393233,-0.65823406,-0.21114917,-0.13821709,0.28550628,-0.29641446,-0.4008565,0.4794283,0.16774905,-0.24568984,-0.5733044,1.0941147,-1.2449001,1.1395056,-0.32952803,-1.0122343,0.78230864,-0.48003477,-0.72870266,0.43595725,1.1164576,0.6981122,0.2849949,0.58050156,-0.26647514,0.6672231,-0.58227414,0.01477164,-0.82427627,-0.68623346,-0.685753,0.61413294,0.45156732,0.49042153,-1.4073877,-0.09975001,1.1785939,0.4363379,-0.79539955,-0.7357749,-0.7246058
0.039992265,-0.14881007,-0.61069655,-0.11956159,-1.5081389,-0.46716678,-0.63514966,1.0534436,0.12752497,0.7949766,-0.66273403,-0.0384735,1.2198918,0.07677195,-0.50127375,-0.79386556,-0.38442215,-1.2587755,0.050296985,0.91075855,-1.3342475,-1.1743858,0.6868621,-1.294544,-0.7668169,-0.3428769,0.7843732,0.71413285,-1.3381789,-0.5157526,-0.12700985,0.73762614,0.5847652,0.7028829,-1.0237397,0.38047403,-1.5370929,-0.5809802,1.5110084,0.42338657,-0.9236767,0.24899657,-0.76377267,1.2240093,-0.7134951,0.011784684,-0.08316343,0.2437996,-0.3050664,-0.48320952,0.5460537,0.20107487,-0.15399922,-0.7348275,0.95502573,-1.346736,1.1485164,-0.26647002,-0.9881792,0.83906394,-0.4548792,-0.7882953,0.4926686,1.0415334,0.59052974,0.33656985,0.6038666,-0.2716148,0.6921,-0.5710149,0.010540284,-0.71830773,-0.6949005,-0.56075776,0.5553295,0.44280443,0.43981236,-1.4228615,-0.22369725,1.0884299,0.52918136,-0.7082501,-0.8648188,-0.7303729
-0.42343783,-0.003319072,-1.2006377,0.22630209,-1.8738607,0.1386632,-0.69165325,1.5236908,-0.1030344,1.062823,-0.6658138,0.11648981,0.83861977,-0.028226543,-0.46981418,-0.43873274,-0.120786086,-1.053406,-0.17497031,0.96343863,-1.1346732,-1.1188248,0.7644837,-1.1867733,-0.60189664,-0.07277003,1.5457737,0.64889324,-1.252352,-0.30217165,-0.1488011,0.6590914,0.27692324,0.7155409,-0.82198924,0.48655584,-1.9408431,-0.5245889,1.7269577,0.6245677,-1.2035908,0.33148777,-1.0986276,0.7915822,-0.8030301,0.32708412,-0.021813242,0.31362057,-0.83012074,-0.4125145,0.2960774,0.27964836,-0.18156101,-0.92695683,0.7488191,-1.3151336,0.9853615,-0.719239,-1.071049,0.6651719,-0.7769587,-0.66850424,0.7124166,1.5153831,0.27177477,0.23923053,0.31781298,-0.006468076,0.67145413,-0.1439383,-0.58932996,-0.5036784,-0.9828796,-0.15433328,1.0411909,0.13555217,0.3668126,-1.6356161,-0.30393916,0.82944643,0.47197685,-0.39262968,-0.5820378,-0.96047455
-0.1769689,-0.052288976,-0.55095816,-0.016620362,-1.5934513,-0.44053692,-0.6906989,1.238947,0.07781708,0.72264874,-0.6343223,0.061705943,0.9555006,-0.056440853,-0.54091233,-0.85919654,-0.12855205,-1.137064,0.2157981,0.85459244,-1.4157648,-1.1002542,0.39834714,-1.2001463,-0.6026722,-0.2027739,0.9236572,0.58591425,-1.24821,-0.5318894,0.1010491,0.4344691,0.473196,0.6374018,-0.8370582,0.50793594,-1.3007549,-0.61512405,1.2956522,0.5122693,-0.9823305,0.44181988,-0.7489917,1.184853,-0.857369,0.22346964,-0.4141363,0.34547508,-0.5386318,-0.48996893,0.24295858,0.02345056,-0.029931914,-0.47790837,0.74821484,-1.3724462,1.1683729,-0.26804072,-1.0416876,0.7630722,-0.39424804,-0.78982353,0.3224016,1.1938354,0.80530643,0.4047053,0.6206379,-0.20208037,0.49196965,-0.52143747,-0.20947114,-1.0008645,-0.8096334,-0.2787421,0.5784732,0.40586635,0.5492231,-1.2307409,-0.14007404,0.94613916,0.6709993,-0.42180493,-0.7336223,-0.6007782
-0.10223861,0.6329129,-0.7834031,0.20325309,-2.5171103,-0.39670104,-0.26008502,2.2171166,0.25677785,0.8620188,-0.5294754,0.2514219,1.4896954,-0.22265732,-0.76782763,-1.1906152,0.15606397,-1.1768293,0.2274048,1.1030487,-1.481783,-1.6791195,0.38987005,-1.613262,-1.1592863,-0.3382519,1.6695218,0.88424057,-0.5788585,-0.26303178,0.2624581,0.9897607,0.3702209,1.324114,-1.7377337,0.66844064,-1.6886195,-0.32103345,1.5759169,1.1858654,-0.9646339,0.761065,-1.2046148,1.4695449,-1.7451472,0.17962569,-0.49812296,0.60084593,-0.64216155,-0.71868306,-0.54594046,0.45502305,-0.46601537,-0.5011861,-0.07507867,-1.960521,1.5793946,-0.96951926,-1.9854307,0.7657011,-0.50299764,-0.5539585,0.5661037,0.9153932,0.23153104,0.18645385,0.72967744,0.024665229,1.0576404,-0.14332896,-0.8270649,-0.32985455,-1.4137713,0.20889515,0.83098185,0.09991866,0.4316811,-1.456158,0.41335267,0.7763943,0.67686564,-0.70777774,-1.0332376,-1.16071
-0.5537476,-0.1465041,-0.6145143,0.2150499,-1.5465084,-0.025117304,-0.5916207,1.4663734,-0.18875353,0.49526146,-0.526362,0.14433554,0.8043766,-0.030556515,-0.730825,-0.71472573,0.42522728,-1.0140665,0.14992,0.7469181,-0.74352086,-0.95025253,0.10361366,-0.771263,-0.113776505,-0.020604936,1.1729667,0.3319064,-0.5008273,-0.3462413,0.28006124,0.48505092,0.13983236,0.9989645,-0.9433476,0.5708485,-1.2330317,-0.52246636,0.966347,0.6034149,-0.72271943,0.64314497,-0.7574179,1.1583556,-0.9143953,0.48028475,-0.6110389,0.15367514,-0.67133546,-0.5018515,-0.33885258,0.0998149,-0.11147663,-0.3050185,0.48854604,-1.2780191,1.083015,-0.49044332,-1.1038351,0.6225644,-0.84738773,-0.52045846,0.34719062,1.1864601,0.50198483,-0.028322667,0.55217093,-0.088623255,0.33834186,-0.38924566,-0.32041225,-1.127587,-1.0304455,-0.17701346,0.52847224,0.2581405,0.42822164,-1.1902093,-0.106731,0.5757365,0.7457975,0.011194289,-0.6940905,-0.28815556
-0.39330435,-0.20936593,-0.74835604,0.16813183,-1.7969667,-0.124028556,-0.6974947,1.496272,0.032722473,0.59159243,-0.5890864,0.04925168,1.1906575,-0.07178245,-0.82891864,-0.89145803,0.28377104,-1.3687978,0.20628881,0.9081043,-0.93880844,-1.0931876,0.29460266,-1.1249895,-0.16761386,-0.022979412,1.0083699,0.44129023,-0.8046694,-0.3764916,0.25360185,0.4370279,0.42776644,0.9631942,-1.276643,0.5654078,-1.4537083,-0.6667205,1.1799114,0.65566707,-0.8330064,0.71525896,-0.90498024,1.4477704,-0.98679775,0.5994732,-0.5546963,0.12044568,-0.8505381,-0.6387634,-0.21559349,0.17188728,-0.2967924,-0.37543806,0.8271297,-1.4838613,1.4190205,-0.47670892,-1.296844,0.9569204,-0.9786541,-0.5695,0.4476463,1.1989899,0.65563935,0.12661956,0.8350946,-0.100325495,0.5492081,-0.7168077,-0.3120568,-1.2771405,-1.1085378,-0.35986656,0.5984427,0.57660484,0.6449381,-1.4373727,-0.10770333,0.74531764,0.8514917,-0.16162917,-0.8671905,-0.4020082
0.09050775,0.25010392,-0.6321545,0.17469604,-1.7084904,-0.30772328,-0.32877448,1.3261858,0.120686576,0.4264647,-0.0545891,-0.23246488,1.1769167,-0.25656298,-0.65820277,-1.0832808,0.060324438,-1.0965183,0.36715823,0.73493224,-0.408831,-1.0432079,0.44431078,-1.072843,-0.6477423,-0.00707718,0.5097194,0.4244666,-0.43763933,-0.48503622,-0.000964403,0.3533294,0.6823008,0.5379817,-1.385744,0.5440939,-1.2610865,-0.77957857,0.79130864,0.9473389,-0.5139587,0.6688119,-0.63806325,1.2862995,-1.0548491,0.6931795,-0.34762886,0.16876039,-0.4398144,-0.53380394,-0.34014434,0.08031973,-0.51557684,-0.44825128,0.42039418,-1.2026255,1.1631532,-0.49861667,-1.1096581,1.1076581,-0.42688364,-0.42388982,0.6515721,0.6267536,0.49982136,-0.05734265,0.45017168,-0.030200627,0.7631254,-0.34166604,-0.15884724,-0.3969604,-0.8730592,-0.6078049,0.61200404,0.28438517,0.4840222,-1.2423321,0.237428,0.69122815,0.5931953,-0.38080564,-0.52927244,-0.6954397
0.16890624,0.25356308,-0.63021845,0.041810147,-1.6536375,-0.444628,-0.39193413,1.2886891,0.15505111,0.48860192,-0.13036655,-0.26637062,1.220448,-0.19975749,-0.628108,-1.139832,-0.006604552,-1.1088629,0.34697333,0.6977798,-0.5415418,-1.0607333,0.43509305,-1.1213752,-0.66657394,-0.05184616,0.45781112,0.48616168,-0.5232917,-0.44181994,0.026081808,0.41645113,0.66183263,0.49928892,-1.4411455,0.49646196,-1.2029753,-0.76142275,0.9396397,0.8263772,-0.51310027,0.5853288,-0.58811146,1.1970756,-0.9767602,0.5195701,-0.32207954,0.15988673,-0.35299054,-0.57003623,-0.17350852,0.15164296,-0.35469192,-0.4170822,0.37955293,-1.288079,1.2064729,-0.46389633,-1.0254592,1.1924237,-0.4038878,-0.43034953,0.5241671,0.56260216,0.461675,-0.028704712,0.4962808,-0.072714835,0.86396986,-0.42106196,-0.12994213,-0.43766916,-0.8586629,-0.6381667,0.5518134,0.28158432,0.3910164,-1.2525266,0.21385407,0.7957137,0.6152003,-0.43538824,-0.606063,-0.7247119
0.08902321,0.12768036,-0.5951998,-0.07321281,-1.6939409,-0.47578222,-0.63913417,1.3233383,0.070040375,0.54397786,-0.22961177,-0.19445923,1.1415923,-0.21044168,-0.49172556,-1.090713,0.020401098,-1.0542297,0.29771048,0.7455917,-0.7690506,-1.0091438,0.2919501,-1.1255126,-0.6477537,-0.007858541,0.5211663,0.5488245,-0.62737584,-0.3789676,0.09768831,0.45848954,0.49814236,0.46330512,-1.3597554,0.55191004,-1.2223773,-0.77195317,1.0737509,0.78793466,-0.5891077,0.5448805,-0.562862,1.1391721,-0.9108961,0.36825937,-0.35051963,0.21445993,-0.3682474,-0.49708292,-0.04109097,0.24159107,-0.034975972,-0.38453922,0.3777582,-1.3251483,1.2438992,-0.40876988,-1.0373758,1.2346054,-0.37694272,-0.38962954,0.37745434,0.574104,0.4283797,-0.031369247,0.45702815,-0.14209774,0.85072875,-0.59006846,-0.18584663,-0.51053935,-0.94195086,-0.5900994,0.55299604,0.19038212,0.3465158,-1.219608,0.13183886,0.8187949,0.601434,-0.39341572,-0.6119882,-0.7878872
-0.36811316,0.113349736,-0.5639234,0.044544216,-1.9539024,-0.42100233,-0.7929908,1.2615986,-0.03223444,0.45231792,-0.39590734,0.17144454,0.96071374,-0.050355025,-0.3598693,-0.9248048,0.20559698,-1.0305395,0.23785904,0.88821536,-1.0998168,-0.7617769,0.27259907,-1.2159196,-0.6338537,-0.015004888,0.82599777,0.6067341,-0.87792504,-0.25962827,-0.062696435,0.60296327,0.29621086,0.46338046,-1.0365151,0.6109007,-1.3590349,-0.81463486,1.1064045,0.7104049,-0.8658489,0.51910985,-0.6743085,0.9579243,-0.76966345,0.1997957,-0.33669034,0.26102525,-0.53119755,-0.4426315,0.11065406,0.44490814,0.19325206,-0.441964,0.63408124,-1.1049153,1.1943288,-0.48941198,-0.91895616,1.1143315,-0.547547,-0.3059416,0.36211035,0.8017675,0.62405604,0.14956993,0.28568444,-0.22560793,0.7151834,-0.6615432,-0.15180436,-0.66535085,-0.9870859,-0.5494043,0.7394056,-0.035428878,0.33721226,-1.2116684,0.0517115,0.9408145,0.4391379,-0.41662052,-0.42339805,-0.84227544
-0.5696866,0.044105086,-0.70932734,0.19139619,-2.0528257,-0.20474508,-0.8056522,1.2704912,-0.1114984,0.5250219,-0.4525401,0.3321138,0.89563835,-0.007353313,-0.3443203,-0.6588832,0.3604851,-1.0305223,0.25227785,0.94820493,-0.96809024,-0.66366255,0.43088204,-1.2317841,-0.5633316,-0.044476174,1.0328846,0.5756645,-0.9159429,-0.2523486,-0.2171512,0.6432174,0.27524537,0.4977938,-0.86501795,0.6187473,-1.5219842,-0.9095485,1.0800104,0.7791659,-1.0340524,0.49237162,-0.79427505,0.78023034,-0.6833992,0.3208384,-0.17086634,0.1229745,-0.65194875,-0.42132366,0.06927041,0.5687947,-0.02090785,-0.4564003,0.8087647,-0.9870217,1.1068677,-0.64325565,-0.91622525,0.9375529,-0.8522458,-0.23567446,0.6623974,0.97332543,0.58911866,0.15560558,0.23766372,-0.16653356,0.7259237,-0.5564821,-0.16750598,-0.7187545,-0.95171124,-0.6279029,0.88725746,-0.06986687,0.39652684,-1.2510713,-0.016094714,0.81006235,0.350036,-0.37191087,-0.36839005,-0.81568134
